Phrase_ID,Source_Record_ID,Source,Company,Country,Industry,Job_Function,Position,Seniority,Phrase,Word_Count
P_016952,JDRAW_06312,2021_10_09_17_34_Sales_dataFile,2359 Media,"Singapore, Singapore",Sales / Business Development,Business Development and Sales,Business Development Executive,Associate,Genuinely passionate about tech and familiar with the process of getting from idea to code.,15
P_016953,JDRAW_06312,2021_10_09_17_34_Sales_dataFile,2359 Media,"Singapore, Singapore",Sales / Business Development,Business Development and Sales,Business Development Executive,Associate,"Strong in negotiation and persuasion, enjoy networking sessions and thrive in making real connections happen.",15
P_016954,JDRAW_06314,2021_10_09_17_34_Sales_dataFile,Epson Singapore,"Singapore, Singapore",Sales / Business Development,Marketing and Sales,Product Marketing Executive,Associate,Key Accountabilities Product Lifecycle Management Effective product life cycle management - Introduction to end of life Anticipate challenges to product lines and proactively work on strategies to counter them.,28
P_016955,JDRAW_06314,2021_10_09_17_34_Sales_dataFile,Epson Singapore,"Singapore, Singapore",Sales / Business Development,Marketing and Sales,Product Marketing Executive,Associate,"Aggressively champion and drive business and opportunities for the product group, especially for new businessess.",15
P_016956,JDRAW_06314,2021_10_09_17_34_Sales_dataFile,Epson Singapore,"Singapore, Singapore",Sales / Business Development,Marketing and Sales,Product Marketing Executive,Associate,"Plan all activities with effective ROIs a nd assist with the development of the annual marketing plan including advertising, promotino, activities and sales kit by working closely with the local marketing team.",32
P_016957,JDRAW_06314,2021_10_09_17_34_Sales_dataFile,Epson Singapore,"Singapore, Singapore",Sales / Business Development,Marketing and Sales,Product Marketing Executive,Associate,Support to Sales Team and Partners Responsible for equipping the sales team with the necessary product knowledge to enable them to sell the products effectively.,25
P_016958,JDRAW_06314,2021_10_09_17_34_Sales_dataFile,Epson Singapore,"Singapore, Singapore",Sales / Business Development,Marketing and Sales,Product Marketing Executive,Associate,Be the initial reference for all product related enquiries and work collaboratively with relevant colleagues to address any issues that my arise.,22
P_016959,JDRAW_06314,2021_10_09_17_34_Sales_dataFile,Epson Singapore,"Singapore, Singapore",Sales / Business Development,Marketing and Sales,Product Marketing Executive,Associate,Develop channel marketing programs to achieve these sales goals.,9
P_016960,JDRAW_06314,2021_10_09_17_34_Sales_dataFile,Epson Singapore,"Singapore, Singapore",Sales / Business Development,Marketing and Sales,Product Marketing Executive,Associate,Communicate clearly and assist partners in the execution of channel marketing programs.,12
P_016961,JDRAW_06314,2021_10_09_17_34_Sales_dataFile,Epson Singapore,"Singapore, Singapore",Sales / Business Development,Marketing and Sales,Product Marketing Executive,Associate,Join visitation with sales colleagues & potential partners when required.,9
P_016962,JDRAW_06314,2021_10_09_17_34_Sales_dataFile,Epson Singapore,"Singapore, Singapore",Sales / Business Development,Marketing and Sales,Product Marketing Executive,Associate,"Focus on producing programs to achieve sell in, sell out & sell through.",12
P_016963,JDRAW_06314,2021_10_09_17_34_Sales_dataFile,Epson Singapore,"Singapore, Singapore",Sales / Business Development,Marketing and Sales,Product Marketing Executive,Associate,"Develop strategic product marketing plans for the product line through marketing research, competitive analysis, pricing, customer engagement and business planning.",20
P_016964,JDRAW_06314,2021_10_09_17_34_Sales_dataFile,Epson Singapore,"Singapore, Singapore",Sales / Business Development,Marketing and Sales,Product Marketing Executive,Associate,Administration Timely ISM submission & creation of forms for special price support.,11
P_016965,JDRAW_06314,2021_10_09_17_34_Sales_dataFile,Epson Singapore,"Singapore, Singapore",Sales / Business Development,Marketing and Sales,Product Marketing Executive,Associate,Creation of price list/memo fo rdistribution to internal and external stakeholders.,10
P_016966,JDRAW_06314,2021_10_09_17_34_Sales_dataFile,Epson Singapore,"Singapore, Singapore",Sales / Business Development,Marketing and Sales,Product Marketing Executive,Associate,"Creation of program cost sheets to support channel related activities, including liaison with Legal team where necessary.",17
P_016967,JDRAW_06314,2021_10_09_17_34_Sales_dataFile,Epson Singapore,"Singapore, Singapore",Sales / Business Development,Marketing and Sales,Product Marketing Executive,Associate,"Responsible for preparing product forecasts, monitoring inventory levels and liaison with relevant departments to ensure sotck availibility & supply timelines.",19
P_016968,JDRAW_06314,2021_10_09_17_34_Sales_dataFile,Epson Singapore,"Singapore, Singapore",Sales / Business Development,Marketing and Sales,Product Marketing Executive,Associate,Participation and prepartion for key meetings.,6
P_016969,JDRAW_06314,2021_10_09_17_34_Sales_dataFile,Epson Singapore,"Singapore, Singapore",Sales / Business Development,Marketing and Sales,Product Marketing Executive,Associate,"Collaborate with key team members from across the business i.e sale, presales, marketing, customer service to drive the business",18
P_016970,JDRAW_06315,2021_10_09_17_34_Sales_dataFile,VISTRA,"Singapore, Singapore",Sales / Business Development,Administrative,"Senior Associate/Associate, Business Development (Company Formation)",Associate,"indicate specific language requirement, if applicable.]",6
P_016971,JDRAW_06318,2021_10_09_17_34_Sales_dataFile,Red Dot Payment,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Account Executive/Manager,Associate,"Job Description Engage, nurture and support Key Merchants on regular basis to address, identify ever-changing business needs and requirements Work alongside internal teams (e.g.",22
P_016972,JDRAW_06320,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,"Majors Account Executive, Philippines & ROA",Associate,"We are looking for multiple Majors Account Executive - Philippines & ROA (to be based in Singapore) with the right energy, competitive spirit, personal drive and track record of success in Sales.",30
P_016973,JDRAW_06322,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Regional Key Account Manager,Associate,"The expectations of Regional Key Account Manager will be Manage and maintain the regional key accounts on hand based on three key elements-Revenue, Gross Margin, and Volume.",26
P_016974,JDRAW_06322,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Regional Key Account Manager,Associate,"Quarterly Business Review with the key accounts who are managed, Monthly Business Review if needed.",15
P_016975,JDRAW_06322,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Regional Key Account Manager,Associate,Lead and manage the RFQs/tenders from the key accounts who are managed.,11
P_016976,JDRAW_06322,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Regional Key Account Manager,Associate,Ad-hoc quotations are necessary based on the market situation.,8
P_016977,JDRAW_06322,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Regional Key Account Manager,Associate,Target the increments on three elements with mixed contribution of extension of existing key accounts and own free hand businesses on yearly basis.,23
P_016978,JDRAW_06322,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Regional Key Account Manager,Associate,50/50 on farmer and hunter functions.,5
P_016979,JDRAW_06322,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Regional Key Account Manager,Associate,Requirement : - Experience: 8 years+ freight/logistics working experience in business development on direct customers and customer management.,14
P_016980,JDRAW_06322,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Regional Key Account Manager,Associate,"Language: fluent in both Chinese and English, other language is a plus.",12
P_016981,JDRAW_06322,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Regional Key Account Manager,Associate,Personality: Outgoing and presentable Reporting line: Regional Sales Director - Asia Working base: Singapore,13
P_016982,JDRAW_06325,2021_10_09_17_34_Sales_dataFile,JAC Group,"Singapore, Singapore",Sales / Business Development,Business Development and Sales,Business Development Lead,Associate,BUSINESS DEVELOPMENT LEAD - MANUFACTURING SOLUTIONS A renowned local based firm with regional presence is looking for a business development lead for their enterprise solutions for major manufacturing facilities.,28
P_016983,JDRAW_06325,2021_10_09_17_34_Sales_dataFile,JAC Group,"Singapore, Singapore",Sales / Business Development,Business Development and Sales,Business Development Lead,Associate,"The product will be custom-built for MNCs operating in the region and entails solutions for warehousing, production and other areas.",19
P_016984,JDRAW_06325,2021_10_09_17_34_Sales_dataFile,JAC Group,"Singapore, Singapore",Sales / Business Development,Business Development and Sales,Business Development Lead,Associate,Please provide your resume in Word document format and submit it via this platform.,14
P_016985,JDRAW_06325,2021_10_09_17_34_Sales_dataFile,JAC Group,"Singapore, Singapore",Sales / Business Development,Business Development and Sales,Business Development Lead,Associate,Ltd. EA License No: 90C3026 EA Personnel: Wong Dik Hin EA Personnal No: R1659125 #countrysingapore,14
P_016986,JDRAW_06327,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Wedding Sales Executive,Associate,JOB SCOPES Manage weddings events to achieve the optimum departmental revenue targets.,12
P_016987,JDRAW_06327,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Wedding Sales Executive,Associate,Solicit for business and follow up on potential sales leads.,10
P_016988,JDRAW_06327,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Wedding Sales Executive,Associate,"As long as you speak and understand ENGLISH and you really have the PASSION to CREATE, thats a grade ""PASS"" for us.",22
P_016989,JDRAW_06327,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Wedding Sales Executive,Associate,"If you have the HUNGER FOR SUCCESS, have great POSITIVE ENERGY and love MEETING NEW PEOPLE, WE WANT YOU!",19
P_016990,JDRAW_06327,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Wedding Sales Executive,Associate,"But first, let's see if you are qualified.",8
P_016991,JDRAW_06327,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Wedding Sales Executive,Associate,Do you have knowledge in MS Office and Adobe softwares?,10
P_016992,JDRAW_06327,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Wedding Sales Executive,Associate,Do you love being in the media industry?,8
P_016993,JDRAW_06327,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Wedding Sales Executive,Associate,Do you love business planning and research?,7
P_016994,JDRAW_06327,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Wedding Sales Executive,Associate,Do you have that Entreprenuership spirit in you?,8
P_016995,JDRAW_06327,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Wedding Sales Executive,Associate,Are you willing to do whatever it takes (including travelling to other countries independently)?,14
P_016996,JDRAW_06327,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Wedding Sales Executive,Associate,Can you manage a team?,5
P_016997,JDRAW_06327,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Wedding Sales Executive,Associate,Can you work with minimum supervision?,6
P_016998,JDRAW_06327,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Wedding Sales Executive,Associate,Do you love having fun while at work?,8
P_016999,JDRAW_06327,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Wedding Sales Executive,Associate,Are you a positive person?,5
P_017000,JDRAW_06327,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Wedding Sales Executive,Associate,Do you love being in a company with like-minded people like yourself?,11
P_017001,JDRAW_06327,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Wedding Sales Executive,Associate,Do you want to lead a team eventually and promote your own personal growth?,14
P_017002,JDRAW_06327,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Wedding Sales Executive,Associate,Do you have big dreams of achievement?,7
P_017003,JDRAW_06327,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Wedding Sales Executive,Associate,"Here at Studio Five, we not only groom your technical skills but we will nuture your personal growth to be a better team leader in future.",26
P_017004,JDRAW_06327,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Wedding Sales Executive,Associate,Our FIVE CORE VALUES are PASSION COMMITMENT GOAL DRIVEN POWER TO BELIEVE SPIRIT OF ADVENTURE Do you desire to have them?,21
P_017005,JDRAW_06327,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Wedding Sales Executive,Associate,Apply to find out and we shall see you on the other side.,13
P_017006,JDRAW_06328,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Beauty Sales Consultant,Associate,"Geo Aesthetics is a professional beauty aesthetics centre, where one utilises the best industry treatments and technology to transform and enhance your physical beauty from head to toe.",28
P_017007,JDRAW_06328,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Beauty Sales Consultant,Associate,"All our procedures and methods are proven, painless and highly effective.",11
P_017008,JDRAW_06328,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Beauty Sales Consultant,Associate,"At Geo Aesthetics, we strive to create a perfect, beautiful world filled with beaming, positive individuals.",16
P_017009,JDRAW_06328,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Beauty Sales Consultant,Associate,Requirements Minimum 2 years of relevant sales experience.,8
P_017010,JDRAW_06328,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Beauty Sales Consultant,Associate,"Excellent interpersonal, negotiation and communication skills.",6
P_017011,JDRAW_06328,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Beauty Sales Consultant,Associate,No Prior Aesthetic Experience Is Required.,6
P_017012,JDRAW_06328,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Beauty Sales Consultant,Associate,"Language proficiency to correspond with English and Mandarin speaking clients.Well-groomed, proactive and self-motivated.",11
P_017013,JDRAW_06328,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Beauty Sales Consultant,Associate,Basic language proficiency to correspond with English and Mandarin-speaking clients.,9
P_017014,JDRAW_06330,2021_10_09_17_34_Sales_dataFile,Asia Pacific Exhibitors Pte. Ltd.,"Singapore, Singapore",Sales / Business Development,Business Development and Sales,Business Development Executive,Associate,Job Description Engage in end-to-end customer support from acquiring new clients to on-boarding to providing timely customer support.,16
P_017015,JDRAW_06330,2021_10_09_17_34_Sales_dataFile,Asia Pacific Exhibitors Pte. Ltd.,"Singapore, Singapore",Sales / Business Development,Business Development and Sales,Business Development Executive,Associate,Generate sales / marketing / event proposal and collaterals to pitch for projects.,11
P_017016,JDRAW_06330,2021_10_09_17_34_Sales_dataFile,Asia Pacific Exhibitors Pte. Ltd.,"Singapore, Singapore",Sales / Business Development,Business Development and Sales,Business Development Executive,Associate,Brainstorm on marketing content to generate new sales leads.,9
P_017017,JDRAW_06330,2021_10_09_17_34_Sales_dataFile,Asia Pacific Exhibitors Pte. Ltd.,"Singapore, Singapore",Sales / Business Development,Business Development and Sales,Business Development Executive,Associate,Manage and maintain relationships with clients and prospects.,8
P_017018,JDRAW_06330,2021_10_09_17_34_Sales_dataFile,Asia Pacific Exhibitors Pte. Ltd.,"Singapore, Singapore",Sales / Business Development,Business Development and Sales,Business Development Executive,Associate,Achieve quarterly sales objectives and forecast sales activity accurately.,9
P_017019,JDRAW_06330,2021_10_09_17_34_Sales_dataFile,Asia Pacific Exhibitors Pte. Ltd.,"Singapore, Singapore",Sales / Business Development,Business Development and Sales,Business Development Executive,Associate,Provide efficient and effective customer service support.,7
P_017020,JDRAW_06330,2021_10_09_17_34_Sales_dataFile,Asia Pacific Exhibitors Pte. Ltd.,"Singapore, Singapore",Sales / Business Development,Business Development and Sales,Business Development Executive,Associate,Promote and sell company's products/services to potential clients.,7
P_017021,JDRAW_06330,2021_10_09_17_34_Sales_dataFile,Asia Pacific Exhibitors Pte. Ltd.,"Singapore, Singapore",Sales / Business Development,Business Development and Sales,Business Development Executive,Associate,Coordinate and manage different projects with relevant team members.,9
P_017022,JDRAW_06330,2021_10_09_17_34_Sales_dataFile,Asia Pacific Exhibitors Pte. Ltd.,"Singapore, Singapore",Sales / Business Development,Business Development and Sales,Business Development Executive,Associate,Source for clients and managing the entire sales cycle from lead generation to lead management.,15
P_017023,JDRAW_06330,2021_10_09_17_34_Sales_dataFile,Asia Pacific Exhibitors Pte. Ltd.,"Singapore, Singapore",Sales / Business Development,Business Development and Sales,Business Development Executive,Associate,"Requirements Diploma / Bachelor Degree in Mass Communications, Public Relations or Business Administration with 2 years of relevant working experience.",19
P_017024,JDRAW_06330,2021_10_09_17_34_Sales_dataFile,Asia Pacific Exhibitors Pte. Ltd.,"Singapore, Singapore",Sales / Business Development,Business Development and Sales,Business Development Executive,Associate,Ability to adapt and be initiative at managing multiple projects simultaneously in a fast-paced environment.,14
P_017025,JDRAW_06330,2021_10_09_17_34_Sales_dataFile,Asia Pacific Exhibitors Pte. Ltd.,"Singapore, Singapore",Sales / Business Development,Business Development and Sales,Business Development Executive,Associate,Strong documenting skills with excellent attention to detail.,8
P_017026,JDRAW_06330,2021_10_09_17_34_Sales_dataFile,Asia Pacific Exhibitors Pte. Ltd.,"Singapore, Singapore",Sales / Business Development,Business Development and Sales,Business Development Executive,Associate,"Best to have sufficient knowledge in digital media, events and design.",11
P_017027,JDRAW_06330,2021_10_09_17_34_Sales_dataFile,Asia Pacific Exhibitors Pte. Ltd.,"Singapore, Singapore",Sales / Business Development,Business Development and Sales,Business Development Executive,Associate,"Self-motivated, dedicated, hands-on and willing to go extra mile.",7
P_017028,JDRAW_06330,2021_10_09_17_34_Sales_dataFile,Asia Pacific Exhibitors Pte. Ltd.,"Singapore, Singapore",Sales / Business Development,Business Development and Sales,Business Development Executive,Associate,Fast learner and comfortable working independently.,6
P_017029,JDRAW_06331,2021_10_09_17_34_Sales_dataFile,Coinhako,"Singapore, Singapore",Sales / Business Development,Business Development and Sales,Business Executive,Associate,Our team is deeply passionate about building the crypto economy in the APAC region.,14
P_017030,JDRAW_06331,2021_10_09_17_34_Sales_dataFile,Coinhako,"Singapore, Singapore",Sales / Business Development,Business Development and Sales,Business Executive,Associate,A glimpse of what will be cover under the 3 tracks: Corporate Development Work closely with investment firms & family offices to develop & structure crypto linked investment.,26
P_017031,JDRAW_06331,2021_10_09_17_34_Sales_dataFile,Coinhako,"Singapore, Singapore",Sales / Business Development,Business Development and Sales,Business Executive,Associate,Engage existing corporate clients & develop new ones to grow the business.,11
P_017032,JDRAW_06331,2021_10_09_17_34_Sales_dataFile,Coinhako,"Singapore, Singapore",Sales / Business Development,Business Development and Sales,Business Executive,Associate,Marketing Plan & ideate digital marketing campaigns.,6
P_017033,JDRAW_06331,2021_10_09_17_34_Sales_dataFile,Coinhako,"Singapore, Singapore",Sales / Business Development,Business Development and Sales,Business Executive,Associate,Optimize customer user experience journey by assisting with UX/UI efforts.,9
P_017034,JDRAW_06331,2021_10_09_17_34_Sales_dataFile,Coinhako,"Singapore, Singapore",Sales / Business Development,Business Development and Sales,Business Executive,Associate,Develop & execute Content Marketing strategy.,5
P_017035,JDRAW_06331,2021_10_09_17_34_Sales_dataFile,Coinhako,"Singapore, Singapore",Sales / Business Development,Business Development and Sales,Business Executive,Associate,Customer Experience Delivering a best-in-class customer service in person and via our omni-channel support.,12
P_017036,JDRAW_06331,2021_10_09_17_34_Sales_dataFile,Coinhako,"Singapore, Singapore",Sales / Business Development,Business Development and Sales,Business Executive,Associate,On-boarding customers by processing their applications and performing KYC checks.,9
P_017037,JDRAW_06331,2021_10_09_17_34_Sales_dataFile,Coinhako,"Singapore, Singapore",Sales / Business Development,Business Development and Sales,Business Executive,Associate,"Collaborating with internal stakeholders to develop service procedures, policies and standards that maintain a world class customer experience.",18
P_017038,JDRAW_06331,2021_10_09_17_34_Sales_dataFile,Coinhako,"Singapore, Singapore",Sales / Business Development,Business Development and Sales,Business Executive,Associate,"To ensure our new hired Business Executive succeed, they will be mentored by our functional department heads in their work.",20
P_017039,JDRAW_06331,2021_10_09_17_34_Sales_dataFile,Coinhako,"Singapore, Singapore",Sales / Business Development,Business Development and Sales,Business Executive,Associate,"Expectations Has prior experience & thrive in front facing roles including sales, client servicing, marketing & customer service etc, Has work in different functional experience & willing to stretch yourself in learning new functional areas.",32
P_017040,JDRAW_06331,2021_10_09_17_34_Sales_dataFile,Coinhako,"Singapore, Singapore",Sales / Business Development,Business Development and Sales,Business Executive,Associate,Able to develop and implement new ideas with haste & empathy with your stakeholders.,13
P_017041,JDRAW_06331,2021_10_09_17_34_Sales_dataFile,Coinhako,"Singapore, Singapore",Sales / Business Development,Business Development and Sales,Business Executive,Associate,Ability to deal with ambiguity & work in a fast-paced environment as change is the only constant in our industry.,18
P_017042,JDRAW_06331,2021_10_09_17_34_Sales_dataFile,Coinhako,"Singapore, Singapore",Sales / Business Development,Business Development and Sales,Business Executive,Associate,A strong interest in cryptocurrencies!,5
P_017043,JDRAW_06332,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Sales Consultant,Associate,Who Are We PIF Capital is a one-stop capital resource platform that supports SMEs to achieve business breakthroughs.,17
P_017044,JDRAW_06332,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Sales Consultant,Associate,"We aim to help SMEs achieve business growth through our events and seminars, as well as join them on their journeys towards IPO.",23
P_017045,JDRAW_06332,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Sales Consultant,Associate,Benefits High Basic + Commission + Incentives + Bonus + Employee Shares Career prospects: Management + Director level.,13
P_017046,JDRAW_06332,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Sales Consultant,Associate,To converse comfortably in both English and Mandarin.,8
P_017047,JDRAW_06333,2021_10_09_17_34_Sales_dataFile,JAC Group,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,"Sales Executive (FMCG, beauty/ personal care)",Associate,"Our client, a renowned brand owner of FMCG beauty & personal care products, is looking for a Sales Executive (SG) as part of expansion plans.",24
P_017048,JDRAW_06333,2021_10_09_17_34_Sales_dataFile,JAC Group,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,"Sales Executive (FMCG, beauty/ personal care)",Associate,Job Description Work closely with channel partners ie.,8
P_017049,JDRAW_06333,2021_10_09_17_34_Sales_dataFile,JAC Group,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,"Sales Executive (FMCG, beauty/ personal care)",Associate,retailers to achieve short and long-term business objectives.,7
P_017050,JDRAW_06333,2021_10_09_17_34_Sales_dataFile,JAC Group,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,"Sales Executive (FMCG, beauty/ personal care)",Associate,Merchandiser and inventory management Requirements Min.,6
P_017051,JDRAW_06333,2021_10_09_17_34_Sales_dataFile,JAC Group,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,"Sales Executive (FMCG, beauty/ personal care)",Associate,"1-2 years of relevant sales or account management experience within FMCG industry Preferably with good knowledge of personal care products, and established network among retailers, drugstores etc.",26
P_017052,JDRAW_06333,2021_10_09_17_34_Sales_dataFile,JAC Group,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,"Sales Executive (FMCG, beauty/ personal care)",Associate,Thank you for your understanding.,5
P_017053,JDRAW_06333,2021_10_09_17_34_Sales_dataFile,JAC Group,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,"Sales Executive (FMCG, beauty/ personal care)",Associate,Ltd. EA Licence Number: 90C3026 EA Personnel: R1222762 TAN YING MRS YING YOSHIMURA #countrysingapore,13
P_017054,JDRAW_06334,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Business development advisor,Associate,Responsibilities Analyzing financial records and preparing budgets.,7
P_017055,JDRAW_06334,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Business development advisor,Associate,Improving processes by recommending operational changes.,6
P_017056,JDRAW_06334,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Business development advisor,Associate,"Evaluating and improving sales, marketing, and branding strategies.",8
P_017057,JDRAW_06334,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Business development advisor,Associate,Preparing project and productivity reports and ensuring compliance with quality and safety requirements.,13
P_017058,JDRAW_06334,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Business development advisor,Associate,Identifying opportunities for future business development and expansion.,8
P_017059,JDRAW_06334,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Business development advisor,Associate,Developing and maintaining internal and external communication channels.,8
P_017060,JDRAW_06334,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Business development advisor,Associate,"Analyzing and advising on employee, labor, vendor, and supplier contracts.",10
P_017061,JDRAW_06334,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Business development advisor,Associate,Performing risk analysis to mitigate and manage risks.,8
P_017062,JDRAW_06334,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Business development advisor,Associate,Analyzing consumer and competitor behavior.,5
P_017063,JDRAW_06334,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Business development advisor,Associate,"Requirements Master of business administration (MBA), strategic management, or similar.",10
P_017064,JDRAW_06334,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Business development advisor,Associate,Previous experience working as a business advisor in a related industry.,11
P_017065,JDRAW_06334,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Business development advisor,Associate,Advanced knowledge of business operations and strategic planning.,8
P_017066,JDRAW_06334,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Business development advisor,Associate,Proficiency in analyzing budgets and preparing financial reports.,8
P_017067,JDRAW_06334,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Business development advisor,Associate,Extensive knowledge of marketing strategies and branding.,7
P_017068,JDRAW_06334,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Business development advisor,Associate,Experience in project management and implementing best industry practices.,9
P_017069,JDRAW_06334,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Business development advisor,Associate,"Ability to advise on labor, vendor, and supplier procurement contracts.",10
